<<<<<<< HEAD
,ADA_Close,BCH_Close,BNB_Close,BTC_Close,DOGE_Close,EOS_Close,ETC_Close,ETH_Close,FIL_Close,LINK_Close,LTC_Close,MKR_Close,THETA_Close,TRX_Close,VET_Close,XLM_Close,XMR_Close,XRP_Close,sp500,Cryptocurrency
2018-08-29,0.10056000202894211,540.0250244140625,10.76259994506836,6978.22998046875,0.0032059999648481607,6.078499794006348,12.924200057983398,284.1050109863281,4.923980236053467,0.30539000034332275,60.31520080566406,439.8080139160156,0.10193099826574326,0.024896999821066856,0.017340999096632004,0.2209019958972931,102.81400299072266,0.33544400334358215,2914.04,2018-08-29
2018-08-30,0.10219600051641464,543.0780029296875,11.013799667358398,7037.580078125,0.004794000182300806,6.426909923553467,12.794400215148926,283.0039978027344,4.670340061187744,0.32809901237487793,61.925498962402344,443.1109924316406,0.1005840003490448,0.025344999507069588,0.017142999917268753,0.22207599878311157,116.65799713134766,0.3353320062160492,2901.13,2018-08-30
2018-08-31,0.10682699829339981,615.31201171875,11.379400253295898,7193.25,0.0062779998406767845,6.643970012664795,13.222599983215332,295.34100341796875,4.849639892578125,0.3282580077648163,65.95099639892578,486.04400634765625,0.10640999674797058,0.026590000838041306,0.01817600056529045,0.22972199320793152,120.9729995727539,0.34772101044654846,2901.52,2018-08-31
2018-09-04,0.08756899833679199,530.5130004882812,10.086600303649902,6792.830078125,0.0049310000613331795,5.219329833984375,11.88539981842041,232.33099365234375,3.96943998336792,0.2686989903450012,58.43769836425781,411.0459899902344,0.09102900326251984,0.021810000762343407,0.0161920003592968,0.20743699371814728,115.06400299072266,0.28360098600387573,2896.72,2018-09-04
2018-09-05,0.08866599947214127,519.1619873046875,10.284199714660645,6529.169921875,0.005009999964386225,5.238709926605225,11.982799530029297,230.21499633789062,4.16526985168457,0.2723900079727173,57.48619842529297,395.20098876953125,0.09564000368118286,0.021643999963998795,0.016141999512910843,0.20748400688171387,117.48999786376953,0.30270999670028687,2888.6,2018-09-05
2018-09-06,0.08398299664258957,501.5690002441406,10.037300109863281,6467.06982421875,0.005307000130414963,5.094659805297852,11.697099685668945,217.2030029296875,4.0517401695251465,0.2606619894504547,56.19779968261719,389.22198486328125,0.09241700172424316,0.020594999194145203,0.015675999224185944,0.20766200125217438,111.87999725341797,0.29143500328063965,2878.05,2018-09-06
2018-09-07,0.07823500037193298,475.2850036621094,9.520079612731934,6225.97998046875,0.005692000035196543,4.762909889221191,11.018799781799316,197.9510040283203,3.3084800243377686,0.241907000541687,53.244598388671875,350.4909973144531,0.08714699745178223,0.019311999902129173,0.014643999747931957,0.19443699717521667,104.33000183105469,0.2793329954147339,2871.68,2018-09-07
2018-09-10,0.07051300257444382,440.8349914550781,9.3739595413208,6321.2001953125,0.006328999996185303,4.983870029449463,11.319899559020996,185.0659942626953,4.079699993133545,0.2604289948940277,52.3672981262207,331.92498779296875,0.08305100351572037,0.0186769999563694,0.013120999559760094,0.20107099413871765,105.6449966430664,0.26370999217033386,2877.13,2018-09-10
2018-09-11,0.06674499809741974,432.8479919433594,9.21442985534668,6351.7998046875,0.006455000024288893,4.938769817352295,10.693900108337402,183.33099365234375,3.4354100227355957,0.2534950077533722,51.65660095214844,307.8320007324219,0.08189799636602402,0.01824299991130829,0.0138349998742342,0.19829300045967102,104.322998046875,0.27008700370788574,2887.89,2018-09-11
2018-09-12,0.06982900202274323,464.43701171875,9.604060173034668,6517.31005859375,0.006554000079631805,5.38785982131958,11.133399963378906,211.35400390625,3.869580030441284,0.2717759907245636,54.536399841308594,354.9880065917969,0.08741399645805359,0.01994599960744381,0.014059999957680702,0.20780600607395172,112.03500366210938,0.280582994222641,2888.92,2018-09-12
2018-09-13,0.06824800372123718,449.50299072265625,9.930049896240234,6512.7099609375,0.006180000025779009,5.270870208740234,10.998499870300293,211.74899291992188,3.753570079803467,0.26889801025390625,56.576499938964844,412.69500732421875,0.08727400004863739,0.019832000136375427,0.013977999798953533,0.2017430067062378,116.96700286865234,0.2771590054035187,2904.18,2018-09-13
2018-09-14,0.06932199746370316,450.6839904785156,10.110300064086914,6543.2001953125,0.006165000144392252,5.401319980621338,11.370599746704102,223.07400512695312,3.745069980621338,0.26928800344467163,56.71310043334961,430.8819885253906,0.08473999798297882,0.019933000206947327,0.014275000430643559,0.2032019942998886,119.39600372314453,0.28200799226760864,2904.98,2018-09-14
2018-09-17,0.06943000108003616,435.6789855957031,9.544059753417969,6371.2998046875,0.005981000140309334,5.100110054016113,10.597399711608887,209.97500610351562,4.097360134124756,0.2912119925022125,54.097198486328125,436.65899658203125,0.08357200026512146,0.019388999789953232,0.012955999933183193,0.20841699838638306,112.447998046875,0.3218599855899811,2888.8,2018-09-17
2018-09-18,0.07235000282526016,429.22698974609375,9.61909008026123,6398.5400390625,0.005609000101685524,5.22914981842041,10.789299964904785,209.968994140625,4.285840034484863,0.3291729986667633,54.33449935913086,406.0840148925781,0.09000500291585922,0.019752999767661095,0.013004999607801437,0.20656299591064453,109.51399993896484,0.3260529935359955,2904.31,2018-09-18
2018-09-19,0.08149299770593643,455.7430114746094,10.07450008392334,6519.669921875,0.005694999825209379,5.744200229644775,11.170900344848633,224.59100341796875,3.4840099811553955,0.3584029972553253,56.6343994140625,419.3479919433594,0.08842799812555313,0.02141300030052662,0.013629999943077564,0.2318969964981079,116.27799987792969,0.4499180018901825,2907.95,2018-09-19
2018-09-20,0.08760599792003632,499.03900146484375,10.410799980163574,6734.9501953125,0.005683999974280596,6.141940116882324,11.666199684143066,246.58399963378906,3.8921499252319336,0.3533029854297638,60.722801208496094,439.33599853515625,0.09267599880695343,0.02493000030517578,0.014390000142157078,0.24921099841594696,123.73799896240234,0.5614619851112366,2930.75,2018-09-20
2018-09-21,0.08319299668073654,487.8299865722656,10.244999885559082,6721.97998046875,0.005758000072091818,5.9301300048828125,11.413200378417969,240.47999572753906,3.536099910736084,0.33785998821258545,60.43659973144531,459.9729919433594,0.09099099785089493,0.023175999522209167,0.013666000217199326,0.23922500014305115,122.21499633789062,0.5707979798316956,2929.67,2018-09-21
2018-09-24,0.08102799952030182,445.22601318359375,9.783160209655762,6446.47021484375,0.0056859999895095825,5.3819098472595215,11.087699890136719,218.5050048828125,4.119180202484131,0.3264929950237274,57.537601470947266,439.8970031738281,0.08563999831676483,0.02127999998629093,0.012803000397980213,0.2523060142993927,116.4020004272461,0.5269410014152527,2919.37,2018-09-24
2018-09-25,0.079475998878479,515.9340209960938,9.7366304397583,6495.0,0.005694999825209379,5.554999828338623,10.994400024414062,215.8470001220703,4.1055498123168945,0.34892401099205017,57.39550018310547,443.9630126953125,0.08571799844503403,0.021028000861406326,0.01255400013178587,0.2447669953107834,115.59300231933594,0.5163080096244812,2915.56,2018-09-25
2018-09-26,0.08600100129842758,564.4099731445312,10.031200408935547,6676.75,0.005878999829292297,5.816070079803467,11.417400360107422,228.49400329589844,3.4663400650024414,0.3455899953842163,62.979400634765625,471.69500732421875,0.08743900060653687,0.02250700071454048,0.013078000396490097,0.2592160105705261,119.25499725341797,0.5413810014724731,2905.97,2018-09-26
2018-09-27,0.08403199911117554,539.8629760742188,9.969340324401855,6644.1298828125,0.005830999929457903,5.770040035247803,11.259499549865723,222.40199279785156,3.5393099784851074,0.3349829912185669,61.89509963989258,476.87298583984375,0.09386900067329407,0.021978000178933144,0.013047000393271446,0.25412699580192566,117.05500030517578,0.5391119718551636,2914.0,2018-09-27
2018-09-28,0.08460599929094315,536.9119873046875,9.999139785766602,6601.9599609375,0.0058650001883506775,5.764130115509033,11.403900146484375,231.63499450683594,3.3804800510406494,0.32920199632644653,61.60689926147461,491.9679870605469,0.08751600235700607,0.02203500084578991,0.013051999732851982,0.2539080083370209,114.86499786376953,0.57122802734375,2913.98,2018-09-28
2018-10-01,0.08252499997615814,533.2650146484375,10.356800079345703,6556.10009765625,0.005824000108987093,5.6465301513671875,11.16919994354248,227.18099975585938,3.6039199829101562,0.3211050033569336,59.70539855957031,495.50299072265625,0.09514500200748444,0.022092999890446663,0.012993999756872654,0.24828599393367767,116.8280029296875,0.5208370089530945,2924.59,2018-10-01
2018-10-02,0.0807889997959137,514.5250244140625,10.271200180053711,6502.58984375,0.005704000126570463,5.618110179901123,11.118300437927246,220.48899841308594,3.5804100036621094,0.31033799052238464,57.477500915527344,503.2439880371094,0.09146899729967117,0.02160000056028366,0.012764999642968178,0.24113599956035614,114.68499755859375,0.5281620025634766,2923.43,2018-10-02
2018-10-03,0.08130399882793427,513.030029296875,10.255599975585938,6576.68994140625,0.005644999910145998,5.77741003036499,11.046899795532227,222.21800231933594,3.8447799682617188,0.3209399878978729,58.27949905395508,530.8599853515625,0.09922699630260468,0.022702999413013458,0.012826000340282917,0.24427799880504608,114.53399658203125,0.526606023311615,2925.51,2018-10-03
2018-10-04,0.08299099653959274,520.6329956054688,10.636199951171875,6622.47998046875,0.005669000092893839,5.8113298416137695,11.053500175476074,227.6009979248047,3.637589931488037,0.35650399327278137,58.76620101928711,607.0880126953125,0.0985490009188652,0.023274999111890793,0.01310999970883131,0.2451920062303543,114.87699890136719,0.519025981426239,2901.61,2018-10-04
2018-10-05,0.08130300045013428,508.6239929199219,10.372099876403809,6588.31005859375,0.005545000080019236,5.729320049285889,10.918000221252441,225.1199951171875,3.723439931869507,0.3380979895591736,57.84410095214844,636.0800170898438,0.099481001496315,0.023715000599622726,0.012996000237762928,0.23977099359035492,115.06999969482422,0.48808199167251587,2885.57,2018-10-05
2018-10-08,0.0863569974899292,517.7899780273438,10.384900093078613,6642.64013671875,0.005634999834001064,5.909759998321533,10.893400192260742,227.98199462890625,3.5387299060821533,0.339711993932724,58.71329879760742,739.7689819335938,0.10005100071430206,0.026057999581098557,0.01359499990940094,0.24391500651836395,113.67400360107422,0.4798569977283478,2884.43,2018-10-08
2018-10-09,0.0846790000796318,512.9240112304688,10.32800006866455,6585.52978515625,0.0055519999004900455,5.879899978637695,10.827500343322754,225.7689971923828,3.690459966659546,0.34786099195480347,57.9818000793457,684.8729858398438,0.0992330014705658,0.02535500004887581,0.013280999846756458,0.24159300327301025,113.45899963378906,0.46238699555397034,2880.34,2018-10-09
2018-10-10,0.07093899697065353,433.0369873046875,9.30132007598877,6256.240234375,0.004999999888241291,5.077270030975342,9.17199993133545,189.49899291992188,4.044169902801514,0.30320098996162415,51.233001708984375,637.739990234375,0.08080700039863586,0.02092899940907955,0.011229000054299831,0.20703700184822083,100.38400268554688,0.3831300139427185,2785.68,2018-10-10
2018-10-11,0.07321400195360184,443.22900390625,9.528940200805664,6274.580078125,0.005247000139206648,5.1795501708984375,9.463560104370117,196.7270050048828,4.04233980178833,0.31127798557281494,53.551700592041016,647.5490112304688,0.0859680026769638,0.022738000378012657,0.011562000028789043,0.2160319983959198,100.70899963378906,0.41911500692367554,2728.37,2018-10-11
2018-10-12,0.07310300320386887,448.4100036621094,9.540360450744629,6285.990234375,0.0051819998770952225,5.253910064697266,9.48231029510498,199.84100341796875,3.608750104904175,0.3188430070877075,53.45180130004883,643.3060302734375,0.0864029973745346,0.023564999923110008,0.011481000110507011,0.21480999886989594,102.13700103759766,0.4188779890537262,2767.13,2018-10-12
2018-10-15,0.07581400126218796,458.0119934082031,10.010899543762207,6596.10986328125,0.005016999784857035,5.436989784240723,9.714570045471191,210.1199951171875,3.6361000537872314,0.3588449954986572,54.068199157714844,696.9739990234375,0.09043899923563004,0.024358000606298447,0.011846999637782574,0.22797800600528717,107.3949966430664,0.47025299072265625,2750.79,2018-10-15
2018-10-16,0.07740800082683563,448.7929992675781,9.904470443725586,6544.43017578125,0.004598999861627817,5.411930084228516,9.806170463562012,207.08299255371094,3.6518499851226807,0.37696799635887146,53.67210006713867,644.52197265625,0.09000500291585922,0.024234000593423843,0.011744000017642975,0.24040299654006958,105.36199951171875,0.4681969881057739,2809.92,2018-10-16
2018-10-17,0.07513099908828735,438.42498779296875,9.716580390930176,6476.7099609375,0.004385999869555235,5.354640007019043,9.59395980834961,203.3520050048828,3.9420299530029297,0.37691301107406616,52.52690124511719,659.7789916992188,0.08699499815702438,0.024271000176668167,0.011396000161767006,0.23945200443267822,102.91300201416016,0.45772498846054077,2809.21,2018-10-17
2018-10-18,0.07583600282669067,440.84600830078125,9.76675033569336,6465.41015625,0.004470000043511391,5.333730220794678,9.597929954528809,203.7270050048828,4.016280174255371,0.3619770109653473,53.02009963989258,673.2930297851562,0.08677300065755844,0.024073999375104904,0.011454000137746334,0.24285300076007843,103.7229995727539,0.45417800545692444,2768.78,2018-10-18
2018-10-19,0.07634200155735016,447.44500732421875,9.754630088806152,6489.18994140625,0.004550999961793423,5.372389793395996,9.688249588012695,205.42999267578125,3.665339946746826,0.3707660138607025,53.36280059814453,672.6840209960938,0.0888340026140213,0.024157000705599785,0.011494000442326069,0.24418200552463531,103.77899932861328,0.4591509997844696,2767.78,2018-10-19
2018-10-22,0.07474300265312195,442.6549987792969,9.803079605102539,6475.740234375,0.004172000102698803,5.418710231781006,9.798529624938965,204.33599853515625,3.628700017929077,0.4378829896450043,52.54130172729492,664.2839965820312,0.09051299840211868,0.02347699925303459,0.011749999597668648,0.24221499264240265,108.44200134277344,0.46205800771713257,2755.88,2018-10-22
2018-10-23,0.07432100176811218,442.4460144042969,9.745320320129395,6495.83984375,0.003911000210791826,5.3798699378967285,9.718070030212402,203.8520050048828,3.538939952850342,0.412075012922287,52.51499938964844,685.7930297851562,0.08868499845266342,0.023479999974370003,0.011389000341296196,0.2377600073814392,106.94999694824219,0.45723700523376465,2740.69,2018-10-23
2018-10-24,0.07385899871587753,440.22900390625,9.692279815673828,6476.2900390625,0.0037169998977333307,5.373889923095703,9.64385986328125,202.718994140625,3.9372398853302,0.43774300813674927,52.23460006713867,657.9249877929688,0.0870790034532547,0.02314399927854538,0.011308000423014164,0.23564599454402924,106.3219985961914,0.45805200934410095,2656.1,2018-10-24
2018-10-25,0.07371299713850021,438.739990234375,9.702679634094238,6474.75,0.003984000068157911,5.386829853057861,9.638569831848145,203.32899475097656,3.8945000171661377,0.43212300539016724,52.098899841308594,631.7050170898438,0.08764299750328064,0.023585999384522438,0.011099999770522118,0.2340109944343567,105.01799774169922,0.45928800106048584,2705.57,2018-10-25
2018-10-26,0.07288599759340286,437.5270080566406,9.654450416564941,6480.3798828125,0.004195000045001507,5.381730079650879,9.605119705200195,204.2100067138672,3.888240098953247,0.4443640112876892,51.93199920654297,622.60498046875,0.08879400044679642,0.023274000734090805,0.010888000018894672,0.2287600040435791,103.89900207519531,0.4563480019569397,2658.69,2018-10-26
2018-10-29,0.06962700188159943,417.5710144042969,9.402620315551758,6332.6298828125,0.0038469999562948942,5.146210193634033,9.075499534606934,197.2469940185547,3.8042500019073486,0.418148010969162,49.0713996887207,631.2349853515625,0.08843100070953369,0.02218499965965748,0.010495999827980995,0.22235700488090515,101.48799896240234,0.4415139853954315,2641.25,2018-10-29
2018-10-30,0.06964699923992157,421.9339904785156,9.387040138244629,6334.27001953125,0.0038499999791383743,5.135809898376465,9.006710052490234,197.55599975585938,3.7405099868774414,0.45041000843048096,49.23910140991211,622.6710205078125,0.0889659970998764,0.02219099923968315,0.010191000066697598,0.22509300708770752,102.5530014038086,0.4447590112686157,2682.63,2018-10-30
2018-10-31,0.06970500200986862,422.8590087890625,9.364959716796875,6317.60986328125,0.0037640000227838755,5.196280002593994,8.980330467224121,197.38099670410156,3.4989800453186035,0.5060439705848694,49.44150161743164,595.1209716796875,0.08897099643945694,0.02219199948012829,0.010364999994635582,0.223471000790596,103.83399963378906,0.4483819901943207,2711.74,2018-10-31
2018-11-01,0.07086700201034546,424.0899963378906,9.549220085144043,6377.77978515625,0.0037769998889416456,5.276989936828613,9.046680450439453,198.8719940185547,3.5230400562286377,0.5140219926834106,50.27190017700195,630.56201171875,0.0938040018081665,0.022575000301003456,0.010470000095665455,0.22294500470161438,103.88099670410156,0.45572200417518616,2740.37,2018-11-01
2018-11-02,0.07258400321006775,462.010009765625,9.573080062866211,6388.43994140625,0.003773000091314316,5.355559825897217,9.140480041503906,200.63499450683594,3.625030040740967,0.5007830262184143,51.3306999206543,623.1489868164062,0.09290699660778046,0.022859999909996986,0.010413000360131264,0.23424400389194489,105.77999877929688,0.4586850106716156,2723.06,2018-11-02
2018-11-05,0.07614800333976746,558.4660034179688,9.672510147094727,6419.66015625,0.003622000105679035,5.468019962310791,9.399430274963379,209.09100341796875,3.816849946975708,0.4813680052757263,53.54629898071289,661.6719970703125,0.09311799705028534,0.02374500036239624,0.01066299993544817,0.2465289980173111,111.34500122070312,0.4974119961261749,2738.31,2018-11-05
2018-11-06,0.0809520035982132,628.5070190429688,9.780810356140137,6461.009765625,0.0036959999706596136,5.728000164031982,9.87814998626709,218.45199584960938,3.9607300758361816,0.48411500453948975,55.945098876953125,673.7150268554688,0.092010997235775,0.024421000853180885,0.011203999631106853,0.2655960023403168,112.89399719238281,0.5490800142288208,2755.45,2018-11-06
2018-11-07,0.0785439983010292,617.2550048828125,9.816929817199707,6530.14013671875,0.003636999987065792,5.649580001831055,9.637490272521973,217.18299865722656,4.071700096130371,0.48214098811149597,54.188899993896484,678.0150146484375,0.09264300018548965,0.023773999884724617,0.010816000401973724,0.2567180097103119,111.51300048828125,0.5357069969177246,2813.89,2018-11-07
2018-11-08,0.07649300247430801,574.4340209960938,9.65095043182373,6453.72021484375,0.0033839999232441187,5.504889965057373,9.438389778137207,212.2310028076172,4.184720039367676,0.4979740083217621,52.3734016418457,663.6500244140625,0.0909150019288063,0.023114999756217003,0.010494000278413296,0.2560429871082306,108.427001953125,0.4935080111026764,2806.83,2018-11-08
2018-11-09,0.0742259994149208,544.4190063476562,9.554200172424316,6385.6201171875,0.0031399999279528856,5.382780075073242,9.454730033874512,210.07400512695312,3.813070058822632,0.4924769997596741,51.895999908447266,653.5139770507812,0.0886629968881607,0.023027999326586723,0.010188999585807323,0.25554201006889343,106.89299774169922,0.5006679892539978,2781.01,2018-11-09
2018-11-12,0.07600100338459015,516.3070068359375,9.361220359802246,6371.27001953125,0.0030640000477433205,5.402170181274414,9.194339752197266,210.41799926757812,4.2377400398254395,0.5627989768981934,50.64820098876953,696.4739990234375,0.08896400034427643,0.022470999509096146,0.009885000064969063,0.2673259973526001,105.13899993896484,0.5171650052070618,2726.22,2018-11-12
2018-11-13,0.07360299676656723,512.4099731445312,9.24841022491455,6359.490234375,0.002945000072941184,5.226409912109375,9.081660270690918,206.8260040283203,4.279520034790039,0.5814419984817505,49.69660186767578,696.0380249023438,0.08618199825286865,0.021998999640345573,0.009240999817848206,0.25778698921203613,105.11299896240234,0.5101119875907898,2722.18,2018-11-13
2018-11-14,0.06482400000095367,439.3080139160156,8.407010078430176,5738.35009765625,0.0026950000319629908,4.6357598304748535,7.947810173034668,181.39700317382812,3.3735599517822266,0.5478429794311523,43.610801696777344,571.8510131835938,0.07399000227451324,0.019360000267624855,0.008369999937713146,0.23304300010204315,90.7582015991211,0.474371999502182,2701.58,2018-11-14
2018-11-15,0.06354299932718277,421.32000732421875,8.184860229492188,5648.02978515625,0.00279999990016222,4.688129901885986,7.7225799560546875,180.80599975585938,3.4859700202941895,0.5416330099105835,43.948299407958984,552.7960205078125,0.07291799783706665,0.019076000899076462,0.007973999716341496,0.24194400012493134,88.67250061035156,0.48170799016952515,2730.2,2018-11-15
2018-11-16,0.06115100160241127,388.82000732421875,7.884479999542236,5575.5498046875,0.0027459999546408653,4.547510147094727,7.459670066833496,175.177001953125,3.6105198860168457,0.5128939747810364,42.458900451660156,565.0180053710938,0.07123500108718872,0.01889600045979023,0.007722000125795603,0.23884999752044678,87.0552978515625,0.4716089963912964,2736.27,2018-11-16
2018-11-19,0.05258199945092201,336.9549865722656,6.632090091705322,4871.490234375,0.00241800001822412,4.083000183105469,6.197969913482666,149.1750030517578,3.3867499828338623,0.4112899899482727,36.6411018371582,404.23699951171875,0.06002200022339821,0.015802999958395958,0.0060339998453855515,0.2244119942188263,72.48999786376953,0.47816601395606995,2690.73,2018-11-19
2018-11-20,0.044776998460292816,223.70199584960938,5.760210037231445,4451.8701171875,0.0022539999336004257,3.70743989944458,5.5026397705078125,130.33900451660156,3.0628199577331543,0.34181299805641174,33.0442008972168,423.2349853515625,0.050273001194000244,0.013838999904692173,0.005295999813824892,0.1931930035352707,66.48600006103516,0.4347259998321533,2641.89,2018-11-20
2018-11-21,0.04777999967336655,235.9510040283203,6.199049949645996,4602.169921875,0.0024480000138282776,3.8110098838806152,5.7520599365234375,136.7010040283203,3.3555901050567627,0.3675070106983185,34.67060089111328,452.3139953613281,0.05630600079894066,0.014725999906659126,0.005799000151455402,0.20368799567222595,68.94280242919922,0.4476509988307953,2649.93,2018-11-21
2018-11-23,0.04341199994087219,207.42599487304688,5.557429790496826,4347.10986328125,0.0023610000498592854,3.600399971008301,5.212560176849365,123.2959976196289,3.7550599575042725,0.3293429911136627,32.159698486328125,373.802001953125,0.05657000094652176,0.013670000247657299,0.005164000205695629,0.18121099472045898,66.62689971923828,0.40742799639701843,2632.56,2018-11-23
