<<<<<<< HEAD
Date,ADA_Close,BCH_Close,BNB_Close,BTC_Close,DOGE_Close,EOS_Close,ETC_Close,ETH_Close,FIL_Close,LINK_Close,LTC_Close,MKR_Close,THETA_Close,TRX_Close,VET_Close,XLM_Close,XMR_Close,XRP_Close
2018-08-02,0.13025499880313873,724.7080078125,14.134599685668945,7434.39013671875,0.0029180001001805067,7.202849864959717,16.59869956970215,418.2619934082031,6.3607401847839355,0.284745991230011,77.5354995727539,556.2680053710938,0.11118199676275253,0.030602000653743744,0.015306999906897545,0.2589559853076935,120.01899719238281,0.44057101011276245
2018-08-03,0.1275469958782196,695.7349853515625,13.842399597167969,7032.85009765625,0.002744999947026372,6.986370086669922,16.4158992767334,407.25201416015625,5.722630023956299,0.25798898935317993,73.19869995117188,548.7930297851562,0.10794000327587128,0.028931999579072,0.013333000242710114,0.24072399735450745,113.99299621582031,0.428507000207901
2018-08-04,0.13172100484371185,709.218994140625,13.623200416564941,7068.47998046875,0.002836999949067831,7.055769920349121,17.693300247192383,410.5159912109375,6.38647985458374,0.253946989774704,74.58940124511719,564.6840209960938,0.12106200307607651,0.03032900020480156,0.014081000350415707,0.24421800673007965,117.27400207519531,0.4336380064487457
2018-08-05,0.1305530071258545,692.6300048828125,13.69909954071045,6951.7998046875,0.002778999973088503,7.071969985961914,18.6648006439209,406.6579895019531,6.299870014190674,0.2364709973335266,73.88829803466797,542.1810302734375,0.1165969967842102,0.029227999970316887,0.013423999771475792,0.23470500111579895,113.54499816894531,0.41408100724220276
2018-08-06,0.12537799775600433,659.3839721679688,13.146100044250488,6753.1201171875,0.0026710000820457935,6.608150005340576,17.326400756835938,380.2149963378906,5.595459938049316,0.23399700224399567,68.17030334472656,518.8400268554688,0.10737700015306473,0.027866000309586525,0.012899000197649002,0.23067200183868408,108.03900146484375,0.38100600242614746
2018-08-07,0.11375200003385544,585.4459838867188,12.143699645996094,6305.7998046875,0.00241499999538064,5.594689846038818,15.139100074768066,356.6130065917969,5.62775993347168,0.22803999483585358,62.49039840698242,509.427001953125,0.10224100202322006,0.02448200061917305,0.01077600009739399,0.20135100185871124,94.53410339355469,0.33194398880004883
2018-08-08,0.12350700050592422,610.781005859375,12.857999801635742,6568.22998046875,0.0025549998972564936,5.802309989929199,15.105500221252441,365.5880126953125,5.588089942932129,0.27612799406051636,63.98080062866211,515.2890014648438,0.1082329973578453,0.025940999388694763,0.01168300025165081,0.22143499553203583,100.53299713134766,0.3467710018157959
2018-08-09,0.11635500192642212,572.43798828125,12.130800247192383,6184.7099609375,0.002392000053077936,5.276679992675781,14.296099662780762,334.1759948730469,4.9444899559021,0.2747269868850708,59.39400100708008,474.6310119628906,0.09904800355434418,0.0238220002502203,0.00974700041115284,0.22542999684810638,91.72149658203125,0.32042598724365234
2018-08-10,0.11243899911642075,566.7730102539062,11.736599922180176,6295.72998046875,0.002403999911621213,5.017159938812256,13.277199745178223,322.11199951171875,5.0613298416137695,0.27066999673843384,58.359100341796875,474.2080078125,0.08502600342035294,0.022614000365138054,0.009192000143229961,0.21766500174999237,93.6187973022461,0.3012619912624359
2018-08-11,0.11297000199556351,570.958984375,11.741800308227539,6322.68994140625,0.002403999911621213,5.01416015625,13.195500373840332,319.57000732421875,5.029679775238037,0.2835969924926758,59.32809829711914,474.35699462890625,0.08347100019454956,0.02258099988102913,0.009080000221729279,0.22360099852085114,93.20559692382812,0.297870010137558
2018-08-12,0.10290999710559845,535.9769897460938,10.22819995880127,6297.56982421875,0.002331000054255128,4.623569965362549,12.062399864196777,286.4949951171875,4.983729839324951,0.25929200649261475,56.848201751708984,420.2090148925781,0.07422400265932083,0.01936200074851513,0.0071680000983178616,0.22355900704860687,88.23719787597656,0.2774659991264343
2018-08-13,0.09466200321912766,509.30499267578125,9.420109748840332,6199.7099609375,0.002259999979287386,4.581480026245117,11.735799789428711,278.9320068359375,4.701970100402832,0.27191001176834106,54.55939865112305,401.28900146484375,0.06605599820613861,0.01905900053679943,0.00773600023239851,0.21670599281787872,84.17870330810547,0.27427199482917786
2018-08-14,0.09504000097513199,513.6729736328125,9.46300983428955,6308.52001953125,0.002303000073879957,4.636209964752197,13.02810001373291,282.364013671875,4.339310169219971,0.257546991109848,54.50040054321289,407.90399169921875,0.0654899999499321,0.019442999735474586,0.007891000248491764,0.21695399284362793,89.54850006103516,0.2820050120353699
2018-08-15,0.09533099830150604,517.344970703125,9.802330017089844,6334.72998046875,0.00229199999012053,4.523369789123535,13.899100303649902,288.0459899902344,4.573629856109619,0.2682439982891083,55.361900329589844,423.9930114746094,0.06690900027751923,0.019520999863743782,0.011220999993383884,0.2160319983959198,91.07849884033203,0.29243600368499756
2018-08-16,0.10988699644804001,597.0120239257812,10.867799758911133,6580.6298828125,0.002455000067129731,5.505959987640381,14.465100288391113,315.72900390625,4.467040061950684,0.291826993227005,61.514400482177734,446.75299072265625,0.09324300289154053,0.023281000554561615,0.015030999667942524,0.23812000453472137,99.20220184326172,0.36667600274086
2018-08-17,0.09978500008583069,554.9210205078125,9.907580375671387,6423.759765625,0.002394000068306923,5.10152006149292,13.274399757385254,295.81201171875,4.595149993896484,0.2733199894428253,57.275699615478516,433.5539855957031,0.07620199769735336,0.021618999540805817,0.012732000090181828,0.22423499822616577,98.16539764404297,0.32710000872612
2018-08-18,0.10243699699640274,569.926025390625,10.156200408935547,6506.06982421875,0.002472999971359968,5.306610107421875,13.339099884033203,300.8340148925781,4.411379814147949,0.3022719919681549,57.93899917602539,456.7850036621094,0.08382900059223175,0.022262999787926674,0.014374000020325184,0.22272300720214844,98.42410278320312,0.34397798776626587
2018-08-19,0.09376399964094162,515.6599731445312,9.700929641723633,6308.52978515625,0.0023690001107752323,4.760670185089111,12.437399864196777,274.31500244140625,4.339059829711914,0.2872619926929474,53.99620056152344,422.3800048828125,0.07317300140857697,0.020661000162363052,0.013057000003755093,0.21645699441432953,93.37480163574219,0.31928300857543945
2018-08-20,0.09500300139188766,536.5670166015625,9.714630126953125,6488.759765625,0.0024240000639110804,4.912539958953857,12.69789981842041,281.9440002441406,4.582880020141602,0.3119269907474518,56.35020065307617,430.2300109863281,0.07575000077486038,0.02100300043821335,0.015389000065624714,0.21470800042152405,94.91580200195312,0.3351770043373108
2018-08-21,0.09014900028705597,519.9520263671875,9.539730072021484,6376.7099609375,0.002314999932423234,4.7236199378967285,12.238800048828125,271.34100341796875,4.807400226593018,0.31463199853897095,55.318599700927734,411.78900146484375,0.06989800184965134,0.019711999222636223,0.013787000440061092,0.20689600706100464,90.08059692382812,0.31980299949645996
2018-08-22,0.0924530029296875,530.7689819335938,9.71504020690918,6534.8798828125,0.0023849999997764826,4.919620037078857,12.48330020904541,277.10400390625,4.671939849853516,0.32102200388908386,57.543399810791016,432.22198486328125,0.08287099748849869,0.020771000534296036,0.014674000442028046,0.22216199338436127,90.06289672851562,0.32770898938179016
2018-08-23,0.09407699853181839,535.405029296875,10.234700202941895,6719.9599609375,0.002426000079140067,5.050519943237305,12.591899871826172,282.9670104980469,4.402440071105957,0.33692699670791626,57.9297981262207,439.8039855957031,0.10848700255155563,0.021606000140309334,0.014534999616444111,0.2198060005903244,93.76110076904297,0.3276059925556183
2018-08-24,0.09428200125694275,537.239013671875,10.1358003616333,6763.18994140625,0.002369999885559082,5.047170162200928,12.554200172424316,279.64599609375,4.992809772491455,0.3197669982910156,57.907901763916016,439.24200439453125,0.10497699677944183,0.022481000050902367,0.015413000248372555,0.2177949994802475,92.54229736328125,0.32822999358177185
2018-08-25,0.0933379977941513,522.8839721679688,10.185600280761719,6707.259765625,0.002403999911621213,4.954349994659424,12.562299728393555,275.1969909667969,4.51816987991333,0.3288779854774475,57.33409881591797,428.73199462890625,0.09672100096940994,0.022763999179005623,0.015232999809086323,0.21483999490737915,95.3021011352539,0.3237760066986084
2018-08-26,0.10026399791240692,546.3569946289062,11.212800025939941,6884.64013671875,0.002461999887600541,5.356959819793701,12.651800155639648,285.6029968261719,4.911890029907227,0.3360849916934967,60.249900817871094,453.9809875488281,0.10126300156116486,0.024460000917315483,0.017823999747633934,0.2254370003938675,104.52899932861328,0.33690300583839417
2018-08-27,0.10548000037670135,565.3060302734375,11.486100196838379,7096.27978515625,0.002607000060379505,5.904749870300293,13.278599739074707,296.4989929199219,5.244579792022705,0.33579298853874207,63.02439880371094,462.1860046386719,0.10555499792098999,0.026846999302506447,0.017980000004172325,0.23474499583244324,107.52300262451172,0.35183700919151306
2018-08-28,0.1054690033197403,554.3670043945312,11.173500061035156,7047.16015625,0.002606000052765012,6.122920036315918,13.013999938964844,289.31201171875,4.715060234069824,0.3087100088596344,61.7672004699707,448.8179931640625,0.10305500030517578,0.025426000356674194,0.016923999413847923,0.22621099650859833,103.55400085449219,0.34480300545692444
2018-08-29,0.10056000202894211,540.0250244140625,10.76259994506836,6978.22998046875,0.0032059999648481607,6.078499794006348,12.924200057983398,284.1050109863281,4.923980236053467,0.30539000034332275,60.31520080566406,439.8080139160156,0.10193099826574326,0.024896999821066856,0.017340999096632004,0.2209019958972931,102.81400299072266,0.33544400334358215
2018-08-30,0.10219600051641464,543.0780029296875,11.013799667358398,7037.580078125,0.004794000182300806,6.426909923553467,12.794400215148926,283.0039978027344,4.670340061187744,0.32809901237487793,61.925498962402344,443.1109924316406,0.1005840003490448,0.025344999507069588,0.017142999917268753,0.22207599878311157,116.65799713134766,0.3353320062160492
2018-08-31,0.10682699829339981,615.31201171875,11.379400253295898,7193.25,0.0062779998406767845,6.643970012664795,13.222599983215332,295.34100341796875,4.849639892578125,0.3282580077648163,65.95099639892578,486.04400634765625,0.10640999674797058,0.026590000838041306,0.01817600056529045,0.22972199320793152,120.9729995727539,0.34772101044654846
2018-09-01,0.10443200170993805,645.8800048828125,11.299400329589844,7272.72021484375,0.004999000113457441,6.599170207977295,13.327400207519531,294.3710021972656,4.2230401039123535,0.3109380006790161,65.64939880371094,511.8559875488281,0.10445400327444077,0.025572000071406364,0.01781499944627285,0.2247440069913864,120.49600219726562,0.3425230085849762
2018-09-02,0.10360699892044067,626.3629760742188,11.261099815368652,7260.06005859375,0.005266000051051378,6.465750217437744,14.062800407409668,289.2590026855469,4.494040012359619,0.3039399981498718,65.37319946289062,478.8909912109375,0.10760799795389175,0.025036999955773354,0.01875299960374832,0.22532500326633453,135.55499267578125,0.3359610140323639
2018-09-03,0.10526499897241592,625.0670166015625,11.359199523925781,7361.66015625,0.005268999841064215,6.475279808044434,13.976799964904785,285.7229919433594,4.108759880065918,0.29971998929977417,67.70989990234375,466.9700012207031,0.11136399954557419,0.025255000218749046,0.019471000880002975,0.2312680035829544,137.9510040283203,0.3316519856452942
